1179992524|1|6005411420385088898|3|20080130 14:22:40|20501800000|0|8.99|8.99|1
1179992524|2|6005411420385088898|3|20080130 14:22:40|9830410010|0|2.99|2.99|1
1179992524|3|6005411420385088898|3|20080130 14:22:40|7148101700|0|11.97|11.97|3
1179992524|4|6005411420385088898|3|20080130 14:22:40|4227200102|0|25.95|24.87|3
1179943750|1|6005411420385088898|4|20080517 06:46:50|20018100000|0|15.98|14.98|2
1179051855|1|6005411420385088898|7|20091014 23:02:26|4675|0|6.99|6.29|1
1179248365|1|6005411420385088898|6|20090203 11:52:18|1204438970|0|3.79|3.79|1
1179223095|1|6005411420385032884|16|20090723 15:13:51|3338360001|0|3.99|3.39|1
1179571038|1|6005411420385032884|8|20090225 06:41:11|7148102550|0|3.99|3.99|1
1179571038|2|6005411420385032884|8|20090225 06:41:11|3148|0|24.95|24.95|5
1179571038|3|6005411420385032884|8|20090225 06:41:11|7143000965|0|5.78|5.78|2
1179571038|4|6005411420385032884|8|20090225 06:41:11|3784201252|0|34.95|34.95|5
1179374310|1|6005411420385022489|4|20080420 20:07:35|3114255601|0|24.95|24.95|5
1179374310|2|6005411420385022489|4|20080420 20:07:35|4674|0|7.98|7.98|2
1179432079|1|6005411420385022489|16|20091206 17:16:24|4599|0|11.98|10.78|2
1179287017|1|6005411420385022489|3|20090622 19:37:17|3436400011|0|7.98|7.78|2
1179287017|2|6005411420385022489|3|20090622 19:37:17|4831302803|0|11.98|11.98|2
1179607156|1|6005411420385022489|2|20090507 15:20:39|7050105035|0|7.99|7.99|1
1179092445|1|6005411420385067211|2|20090410 15:08:06|1819570200|0|2.99|2.99|1
1179420541|1|6005411420385086325|6|20080924 15:34:02|4615|0|1.29|0.99|1
1179241089|1|6005411420385086325|1|20091028 07:38:18|7143000005|0|6.87|5.97|3
1179525899|1|6005411420385086325|4|20091008 17:58:19|9830410025|0|2.99|2.99|1
1179523879|1|6005411420385032884|5|20081105 14:26:35|4060|0|7.47|6.87|3
1179078123|1|6005411420385037995|16|20080103 20:27:11|7148102510|0|15.96|15.96|4
1179636069|1|6005411420385037995|4|20080718 06:28:46|3503274804|0|7.98|7.98|2
1179636069|2|6005411420385037995|4|20080718 06:28:46|7127923100|0|4.49|4.35|1
1179840125|1|6005411420385037995|13|20081022 16:44:44|4891|0|2.49|2.19|1
1179863641|1|6005411420385022489|18|20080506 07:04:58|3338365301|0|3.99|3.75|1
1179904042|1|6005411420385022489|2|20081209 05:30:15|4053|0|0.85|0.85|1
1179040392|1|6005411420385022489|13|20090511 03:25:06|4602|0|5.98|5.98|2
1179395092|1|6005411420385022489|4|20090903 18:04:37|7940025180|0|22.45|22.45|5
1179395092|2|6005411420385022489|4|20090903 18:04:37|4336|0|1.99|1.99|1
1179395092|3|6005411420385022489|4|20090903 18:04:37|4258|0|7.99|6.99|1
1179395092|4|6005411420385022489|4|20090903 18:04:37|3073|0|1.99|1.69|1
1179395092|5|6005411420385022489|4|20090903 18:04:37|4218702108|0|0.0|0.0|1
1179266917|1|6005411420385025907|17|20090719 03:37:24|4225|0|7.96|7.4|4
1179266917|2|6005411420385025907|17|20090719 03:37:24|2018801209|0|4.99|4.89|1
1179266917|3|6005411420385025907|17|20090719 03:37:24|20066600000|0|15.98|15.98|2
1179266917|4|6005411420385025907|17|20090719 03:37:24|3084900005|0|1.39|1.39|1
1179221396|1|6005411420385032884|5|20080823 09:30:54|20400200000|0|1.58|1.38|2
1179221396|2|6005411420385032884|5|20080823 09:30:54|4799|0|13.96|11.96|4
1179128566|1|6005411420385025907|4|20080320 09:57:48|3503280745|0|4.49|4.49|1
1179128566|2|6005411420385025907|4|20080320 09:57:48|7430100200|0|8.38|8.38|2
1179128566|3|6005411420385025907|4|20080320 09:57:48|8891400003|0|5.98|5.98|2
1179128566|4|6005411420385025907|4|20080320 09:57:48|4416|0|1.99|1.85|1
1179866388|1|6005411420385025907|4|20080917 11:39:57|4094|0|1.99|1.99|1
1179622395|1|6005411420385025907|9|20090714 05:19:10|7717266720|0|11.97|11.97|3
1179622395|2|6005411420385025907|9|20090714 05:19:10|3114255601|0|4.99|4.99|1
1179622395|3|6005411420385025907|9|20090714 05:19:10|4608|0|4.89|4.59|1
1179622395|4|6005411420385025907|9|20090714 05:19:10|4062|0|0.99|0.99|1
1179622395|5|6005411420385025907|9|20090714 05:19:10|4605|0|9.16|7.96|4
1179332306|1|6005411420385025907|2|20081120 19:00:33|3066|0|5.97|5.97|3
1179922497|1|6005411420385036836|5|20090307 15:27:02|3148|0|24.95|24.95|5
1179922497|2|6005411420385036836|5|20090307 15:27:02|84491|0|1.99|1.99|1
1179922497|3|6005411420385036836|5|20090307 15:27:02|4073|0|4.17|4.17|3
1179922497|4|6005411420385036836|5|20090307 15:27:02|4759|0|9.25|8.45|5
