1179596925|1|6005411420385086728|5|20081211 02:26:33|20066500000|0|79.96|79.96|4
1179596925|2|6005411420385086728|5|20081211 02:26:33|1819570100|0|2.99|2.99|1
1179269874|1|6005411420385057261|10|20080731 07:49:44|9830410048|0|11.96|11.96|4
1179269874|2|6005411420385057261|10|20080731 07:49:44|4612|0|9.98|7.98|2
1179269874|3|6005411420385057261|10|20080731 07:49:44|4602|0|2.99|2.99|1
1179779680|1|6005411420385057261|8|20080113 01:07:34|3338365301|0|11.97|11.25|3
1179028971|1|6005411420385057261|15|20081208 14:12:26|20068200000|0|11.98|11.98|2
1179028971|2|6005411420385057261|15|20081208 14:12:26|4674|0|3.99|3.99|1
1179809111|1|6005411420385057261|15|20080616 05:31:43|4902920896|0|3.99|3.99|1
1179270535|1|6005411420385057104|16|20090729 23:23:16|4738|0|6.99|6.39|1
1179270535|2|6005411420385057104|16|20090729 23:23:16|3054|0|10.98|10.9|2
1179081453|1|6005411420385057107|14|20080826 08:46:40|7717266721|0|3.99|3.99|1
1179836034|1|6005411420385057107|9|20080922 14:48:16|20064600000|0|84.95|84.95|5
1179039795|1|6005411420385057107|6|20090714 13:23:24|4218701273|0|5.35|4.99|1
1179461212|1|6005411420385086728|15|20080426 00:07:23|4016|0|1.95|1.95|1
1179461212|2|6005411420385086728|15|20080426 00:07:23|1450090010|0|4.89|4.85|1
1179461212|3|6005411420385086728|15|20080426 00:07:23|7430100100|0|4.19|4.19|1
1179057569|1|6005411420385086728|12|20090226 16:58:44|72492345100|0|3.99|3.99|1
1179057569|2|6005411420385086728|12|20090226 16:58:44|7430100100|0|4.19|4.19|1
1179321152|1|6005411420385086728|2|20090906 12:57:58|4078|0|3.98|3.98|2
1179801733|1|6005411420385086728|3|20080606 15:20:59|5100900261|0|11.25|10.95|5
1179150936|1|6005411420385086728|8|20081230 00:55:30|7127921100|0|4.49|4.35|1
1179150936|2|6005411420385086728|8|20081230 00:55:30|4320|0|1.99|1.99|1
1179027209|1|6005411420385086728|7|20090106 19:28:12|1685410403|0|4.59|4.59|1
1179027209|2|6005411420385086728|7|20090106 19:28:12|7087301011|0|1.38|1.38|2
1179027209|3|6005411420385086728|7|20090106 19:28:12|4268|0|15.96|15.96|4
1179627689|1|6005411420385086728|15|20090531 19:45:53|4011|0|0.89|0.89|1
1179627689|2|6005411420385086728|15|20090531 19:45:53|3338311001|0|27.96|23.96|4
1179627689|3|6005411420385086728|15|20090531 19:45:53|71752481102|0|23.96|23.96|4
1179627689|4|6005411420385086728|15|20090531 19:45:53|3338370212|0|7.98|7.98|2
1179147387|1|6005411420385057261|15|20090707 11:32:49|4378|0|2.99|2.99|1
1179147387|2|6005411420385057261|15|20090707 11:32:49|4175609006|0|2.99|2.99|1
1179147387|3|6005411420385057261|15|20090707 11:32:49|3338366604|0|19.95|17.95|5
1179147387|4|6005411420385057261|15|20090707 11:32:49|7148101210|0|15.96|15.96|4
1179147387|5|6005411420385057261|15|20090707 11:32:49|4459|0|2.49|1.99|1
1179409912|1|6005411420385057261|7|20080509 19:22:00|20500500000|0|32.97|32.97|3
1179424027|1|6005411420385057261|8|20090624 04:32:21|7196296789|0|3.99|3.99|1
1179424027|2|6005411420385057261|8|20090624 04:32:21|4227200070|0|3.29|3.29|1
1179749755|1|6005411420385082312|16|20091118 02:26:24|7677910900|0|27.98|27.98|2
1179391006|1|6005411420385082312|16|20090406 22:44:45|71651909001|0|10.47|9.75|3
1179391006|2|6005411420385082312|16|20090406 22:44:45|4545|0|1.99|1.99|1
1179278761|1|6005411420385082312|12|20090104 18:13:41|7144830014|0|6.99|6.99|1
1179278761|2|6005411420385082312|12|20090104 18:13:41|3338353785|0|7.98|7.58|2
1179278761|3|6005411420385082312|12|20090104 18:13:41|20065000000|0|13.99|13.99|1
1179278761|4|6005411420385082312|12|20090104 18:13:41|4016|0|1.95|1.95|1
1179278761|5|6005411420385082312|12|20090104 18:13:41|4045|0|11.98|9.98|2
1179855173|1|6005411420385082312|18|20080726 22:34:50|94016|0|5.98|5.98|2
1179365724|1|6005411420385057107|14|20080703 20:44:03|4124|0|7.16|7.16|4
1179365724|2|6005411420385057107|14|20080703 20:44:03|4436|0|1.99|1.79|1
1179061928|1|6005411420385031478|15|20081201 06:09:35|94090|0|7.98|7.98|2
1179308965|1|6005411420385086728|16|20090331 13:45:10|3260190040|0|5.49|5.49|1
1179308965|2|6005411420385086728|16|20090331 13:45:10|3338365020|0|2.19|1.99|1
1179250750|1|6005411420385086728|14|20091031 05:12:55|71651909001|0|3.49|3.25|1
1179250750|2|6005411420385086728|14|20091031 05:12:55|4383|0|0.79|0.79|1
1179250750|3|6005411420385086728|14|20091031 05:12:55|3260190020|0|5.49|5.49|1
1179572758|1|6005411420385097602|15|20080821 10:22:22|4522|0|14.97|14.97|3
1179730423|1|6005411420385097602|7|20091013 01:23:05|20501700000|0|7.99|7.99|1
1179999017|1|6005411420385097602|6|20091223 19:10:38|3114255601|0|24.95|24.95|5
1179045949|1|6005411420385097602|1|20080304 14:06:13|4015955191|0|5.49|5.35|1
